number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
0,0.3364130802133322,0.7916425873464457,0.32227775409510073,rmse,0.38049529040504276,0.009428410123267127,15,272,reg:squarederror,0.6821867370039829,gpu_hist,COMPLETE
1,0.37262402465690597,0.0035580087221630152,0.4783555004373984,rmse,0.00322582120440493,0.08271594290207539,5,269,reg:squarederror,0.41357904767013665,gpu_hist,COMPLETE
2,0.17919002418872904,0.020916512044506817,0.8305152032602257,rmse,1.695798880787855,0.002056836934939387,13,118,reg:squarederror,0.407840299703514,gpu_hist,COMPLETE
3,0.27868827214470315,1.7705476307595598,0.3481782529793368,rmse,0.016756509451011807,0.007375804754083203,5,194,reg:squarederror,0.7015040191748244,gpu_hist,COMPLETE
4,0.21449095708900576,5.0062109917953155,0.918706556717334,rmse,0.47302133818999026,0.0015394703393094074,17,36,reg:squarederror,0.9926171866671237,gpu_hist,COMPLETE
