number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
0,0.18426861874001088,0.6997802518786528,0.4148662014857419,rmse,0.009353153724431825,0.0037739326613599913,9,171,reg:squarederror,0.6123084098827469,gpu_hist,COMPLETE
1,0.1250053011814303,0.04128328417750776,0.7317394366739414,rmse,0.9727813100913572,0.018409012199859496,20,8,reg:squarederror,0.7719809297867932,gpu_hist,COMPLETE
2,0.14845262558023228,9.123979012526151,0.908318225749223,rmse,0.06964820740504296,0.03742730188192564,7,122,reg:squarederror,0.45304577817657476,gpu_hist,COMPLETE
3,0.21363240799592276,3.3989970477414158,0.5897270068241476,rmse,0.94307393593102,0.005318393130302329,11,255,reg:squarederror,0.4762055131190526,gpu_hist,COMPLETE
4,0.1268828657794292,0.012671508786264647,0.7142966192438012,rmse,0.003473315188942998,0.021453974991118497,17,16,reg:squarederror,0.6814014443410605,gpu_hist,COMPLETE
