number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
0,0.40057762170559574,0.0192023865698178,0.3223942269542381,rmse,0.5735290202643869,0.010575947271933414,13,10,reg:squarederror,0.7236069657376822,gpu_hist,COMPLETE
1,0.36610602845190254,0.01859640949951896,0.5371778194854967,rmse,0.0013647692571842123,0.053162280638605466,17,67,reg:squarederror,0.9852449153383789,gpu_hist,COMPLETE
2,0.5000105443551586,2.662575698946278,0.46713524579564264,rmse,0.1587897455309888,0.0036825891226508656,13,160,reg:squarederror,0.6509791676699819,gpu_hist,COMPLETE
3,0.44014761586098644,0.17437568221520763,0.6562158687939271,rmse,0.0013420425863841688,0.01669013086694759,5,167,reg:squarederror,0.9239889893365953,gpu_hist,COMPLETE
4,0.39162973204033247,0.7119418145769134,0.38128006767904715,rmse,9.28931564360216,0.003913609822690168,11,72,reg:squarederror,0.6845274112978492,gpu_hist,COMPLETE
5,0.47250061100078317,1.3943491618765786,0.4991400837588739,rmse,3.226834789418418,0.02037737791989714,13,191,reg:squarederror,0.873750629193415,gpu_hist,COMPLETE
6,0.4772896887006424,0.07308503761378292,0.8565236022686724,rmse,0.009383385626330905,0.0014358937529089081,9,293,reg:squarederror,0.6775624299026877,gpu_hist,COMPLETE
7,0.4295588271548342,9.765604818464722,0.8706897424877695,rmse,2.702901954082065,0.0019254427285569473,11,149,reg:squarederror,0.46333443149848774,gpu_hist,COMPLETE
8,0.452475287181885,1.4258069020961261,0.4940189184295715,rmse,0.7895095837707949,0.04591953274289027,9,152,reg:squarederror,0.911198171320967,gpu_hist,COMPLETE
9,0.4677806835216767,0.382558471224243,0.9763420186695317,rmse,2.1100924575561217,0.005122813849661076,20,168,reg:squarederror,0.5215715186529849,gpu_hist,COMPLETE
10,0.36868672431664434,0.0018504988450237744,0.6686701291613273,rmse,0.016086968047806335,0.0953159488950386,17,72,reg:squarederror,0.9899252564493197,gpu_hist,COMPLETE
11,0.36526540815865033,0.0018979104209151968,0.6629658663313271,rmse,0.011848614117955169,0.09563589073505503,17,66,reg:squarederror,0.9975999151776391,gpu_hist,COMPLETE
12,0.3960372491452121,0.0011709676559789465,0.7331338577972653,rmse,0.0011982697657964348,0.09674103745122471,17,60,reg:squarederror,0.8177413017817476,gpu_hist,COMPLETE
