number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
16,0.13491024721116837,0.003994065458415847,0.9085409888420413,rmse,0.23891314564123076,0.012719887301603077,13,121,reg:squarederror,0.828686878531566,gpu_hist,COMPLETE
17,0.09052725515105131,1.9964147437493114,0.636472921202301,rmse,9.084741374332637,0.029277694005954417,20,10,reg:squarederror,0.6881662892863396,gpu_hist,COMPLETE
18,0.10308968968925811,5.903664258284673,0.4579685735096116,rmse,2.288327727181288,0.03035416675011348,20,45,reg:squarederror,0.6859072584303832,gpu_hist,COMPLETE
19,0.1322985538644854,1.392833919051893,0.6223955567808156,rmse,0.27045079699396607,0.013707784120607382,15,102,reg:squarederror,0.8694563749187644,gpu_hist,COMPLETE
20,0.1810237696436004,1.6946464306176972,0.511775125060695,rmse,2.9185337310628023,0.007662560293877358,5,156,reg:squarederror,0.6869130040302409,gpu_hist,COMPLETE
21,0.09257655007936498,0.11756058395190846,0.6914986453771611,rmse,9.66906386345584,0.059491217788636294,20,3,reg:squarederror,0.5054368740568385,gpu_hist,COMPLETE
22,0.0964131704594372,0.10585509412377588,0.684039664395276,rmse,9.064838327487266,0.05929861065522828,20,31,reg:squarederror,0.5242017036845924,gpu_hist,COMPLETE
23,0.12517416162091383,1.6735164472414392,0.3229462232102024,rmse,3.7416105573941856,0.03326287337233515,20,62,reg:squarederror,0.5565097536566325,gpu_hist,COMPLETE
24,0.09166721301647807,0.13260707534278404,0.7391939282467963,rmse,1.7212052171514316,0.027412051059990963,13,21,reg:squarederror,0.8093365049399823,gpu_hist,COMPLETE
25,0.0928341025787501,0.6967705612681887,0.632057872372395,rmse,1.5564866460177924,0.025544123084680025,13,28,reg:squarederror,0.8089528070586107,gpu_hist,COMPLETE
26,0.10516744732855046,3.443027880644849,0.7722192377850163,rmse,0.3035054058916644,0.01625088105816129,13,80,reg:squarederror,0.9346975681748045,gpu_hist,COMPLETE
27,0.092419728175,0.18244060366142964,0.7348870850305685,rmse,0.5525237078722985,0.027505966753024774,11,25,reg:squarederror,0.7172095473926209,gpu_hist,COMPLETE
28,0.09359965139028274,9.519991513668764,0.9129684956013936,rmse,5.02598128187661,0.011291577018842237,13,58,reg:squarederror,0.8115311391753329,gpu_hist,COMPLETE
29,0.09749906117150187,0.024562684461952606,0.804058145421172,rmse,1.8523514087504964,0.07748196118154695,17,22,reg:squarederror,0.6553445807704579,gpu_hist,COMPLETE
30,0.17855098091861193,0.055795655423429014,0.506847789946361,rmse,0.11654950852874342,0.03374955200213232,9,138,reg:squarederror,0.9901801835350413,gpu_hist,COMPLETE
31,0.09109813306370276,0.13403118909891873,0.7359639840035238,rmse,0.5481310241576752,0.0249689127039568,11,21,reg:squarederror,0.7262500584215715,gpu_hist,COMPLETE
32,0.08993182077321218,0.633505768685314,0.7326026286237884,rmse,1.6187291707483114,0.01668487757462767,11,15,reg:squarederror,0.7243389050665445,gpu_hist,COMPLETE
33,0.11961009037748349,0.6473853103063084,0.7337110722164384,rmse,0.4714733499630408,0.008045600282659247,11,86,reg:squarederror,0.8630328974596514,gpu_hist,COMPLETE
34,0.0923450220166303,0.16471729261556434,0.77674381610189,rmse,0.001128870119265373,0.0047886460158459015,11,40,reg:squarederror,0.7790763060257031,gpu_hist,COMPLETE
35,0.10043102419107408,0.973551519781495,0.6369373028846012,rmse,1.350924023340856,0.014781737516692263,11,60,reg:squarederror,0.6622986528221001,gpu_hist,COMPLETE
